ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month,late_payment_count,risk_tier,age_band,credit_limit_bucket,utilisation_rate,utilisation_trend_slope,payment_consistency_score,months_since_last_late,payment_to_bill_ratio,is_outlier
889,90000,2,2,2,24,0,0,0,0,0,2,24401,22771,19461,16181,14669,14422,1454,1384,407,673,0,102,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.20723148148148146,0.024597,0.8333333333333334,5,0.03592332782270676,False
890,390000,1,2,2,28,0,0,0,0,0,0,149445,139794,133224,106127,51097,38555,8046,5150,5297,5084,5065,5042,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.2642059829059829,0.062098,1.0,6,0.05448351939855267,False
891,150000,2,3,1,34,-1,-1,-1,-1,-1,-1,772,337,618,150,150,377,340,618,150,150,227,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.002671111111111111,0.000572,1.0,6,0.617720465890183,False
892,400000,1,2,2,37,1,1,1,2,0,0,13611,15066,15882,12599,18599,12284,3019,5014,3,7040,2006,2005,0,4,risk_tier_high,cohort_age_30_39,limit_200K_500K,0.03668375,-4.9e-05,0.3333333333333333,0,0.21679671971013506,False
893,80000,2,2,1,32,0,0,0,0,0,-2,28408,25695,11553,2350,0,0,1259,1035,1600,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.14167916666666666,0.081546,1.0,6,0.05725965355998,False
894,320000,1,1,2,27,0,0,0,0,0,0,137574,199563,122093,105425,100206,96073,6048,6371,3043,3031,3066,3031,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.39631979166666664,0.046629,1.0,6,0.03231554904893197,False
895,240000,2,2,1,37,-1,-1,-2,-2,-2,-2,238,0,0,0,0,0,0,0,0,0,0,0,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.00016527777777777778,0.000142,1.0,6,0.0,False
896,200000,1,1,2,31,-2,-2,-2,-2,-2,-2,100,100,100,100,100,100,100,100,100,100,100,100,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.0005,-0.0,1.0,6,1.0,False
897,110000,1,1,3,55,1,2,2,2,3,2,92610,94755,92351,101140,99260,101577,4500,0,11300,0,4100,0,1,6,risk_tier_high,cohort_age_50_59,limit_100K_200K,0.8813530303030302,-0.017439,0.0,0,0.03421048559979233,True
898,170000,2,1,2,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,1,6,risk_tier_high,cohort_age_20_29,limit_100K_200K,0.7994323529411764,-0.013738,0.0,0,0.04078384049466472,True
899,90000,2,3,3,51,0,0,0,0,2,0,11315,12340,13349,14276,13904,14184,1212,1221,1148,0,510,525,1,1,risk_tier_medium,cohort_age_50_59,limit_50K_100K,0.1469777777777778,-0.006338,0.8333333333333334,4,0.058159459731881864,False
900,200000,1,1,1,36,-1,-1,0,-1,-1,-1,3877,11496,5935,295,1867,0,11496,1011,297,2923,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.019558333333333334,0.007702,1.0,6,0.670089475926715,False
901,360000,1,1,2,30,-2,-1,-1,-2,-2,-2,0,2500,0,0,0,0,2500,0,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.0011574074074074076,0.000595,1.0,6,1.0,False
902,140000,2,1,1,36,-1,-1,-2,-1,0,0,4036,0,0,2971,1607,0,0,0,2971,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.010254761904761905,0.002528,1.0,6,0.3449036452286975,False
903,220000,1,2,2,25,0,0,0,0,0,0,168286,155893,119575,51317,51926,34608,10000,3900,1000,1000,2000,2000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.4406098484848485,0.136175,1.0,6,0.03421566183234326,False
904,100000,1,3,1,50,0,0,-2,-2,-2,-2,154970,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_50_59,limit_50K_100K,0.2582833333333333,0.221386,1.0,6,0.0,False
905,80000,2,2,2,40,2,0,0,0,2,2,57364,58637,59863,62860,63976,63293,2200,2200,4000,1777,0,2000,0,3,risk_tier_medium,cohort_age_40_49,limit_50K_100K,0.7624854166666667,-0.017378,0.5,0,0.03327112813633048,False
906,30000,2,2,2,27,-1,-1,2,0,-1,2,27772,30461,29325,21449,29709,29086,3136,0,0,29709,0,1576,0,2,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.9322333333333334,0.003392,0.6666666666666666,2,0.2051286635439387,False
907,50000,1,1,2,30,2,2,2,-1,2,2,4187,5152,3679,596,446,2699,2300,0,700,0,2300,0,1,5,risk_tier_high,cohort_age_30_39,limit_50K_100K,0.05586333333333333,0.014081,0.16666666666666666,0,0.3162479861566919,False
908,120000,2,2,2,26,0,0,0,0,0,0,22431,12399,4199,3059,674,0,1500,1000,682,0,0,738,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.05939166666666667,0.03535,1.0,6,0.09167017445395445,False
909,50000,1,1,2,27,0,0,0,0,0,0,7010,9876,11115,12915,14415,0,3000,1500,2000,2000,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.18443666666666667,0.011219,1.0,6,0.15362093582259492,False
910,360000,2,1,2,27,0,-1,0,-1,-1,-1,79837,27456,68117,39105,54456,46153,27465,50154,39105,54456,46153,40000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.14589074074074074,0.009241,1.0,6,0.8166087000672752,False
911,90000,2,1,2,25,2,2,2,2,0,0,86014,92898,92860,88533,90942,88813,8300,2400,1000,4000,3600,4000,0,4,risk_tier_high,cohort_age_20_29,limit_50K_100K,1.0,-0.001206,0.3333333333333333,0,0.043143354442099026,False
912,500000,1,1,2,32,-1,0,0,0,0,0,386405,387910,293177,274539,253443,253671,25016,20018,10000,79377,52778,10000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.6163816666666666,0.062041,1.0,6,0.10663793266617816,False
913,140000,2,3,1,46,0,0,0,0,0,0,68075,69972,71805,73613,75426,77169,3000,3000,3000,3000,3000,5000,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.5191190476190477,-0.012988,1.0,6,0.04586524790166491,False
914,30000,1,3,1,45,0,0,2,0,0,0,17187,24045,23180,22000,22000,0,7900,0,0,0,0,0,0,1,risk_tier_medium,cohort_age_40_49,limit_below_50K,0.602288888888889,0.08881,0.8333333333333334,2,0.07287016197468915,False
915,70000,1,3,1,30,0,0,0,0,0,0,19882,20611,21859,22445,22935,23404,1352,1600,949,1000,1000,1000,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.3122285714285714,-0.010273,1.0,6,0.05262475597852611,False
916,200000,1,1,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,3983,0,0,0,0,3983,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.003319166666666667,-0.002845,1.0,6,1.0,False
917,350000,1,1,1,48,0,0,0,0,0,0,54969,47978,48631,48351,47939,33827,2087,1989,1591,1466,2000,1500,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.13414047619047617,0.008662,1.0,6,0.03774649887289444,False
918,120000,1,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_30_39,limit_100K_200K,0.0,0.0,0.8333333333333334,0,1.0,False
919,240000,1,1,2,46,0,0,0,0,0,0,471814,478380,395612,386295,356206,352257,16044,15087,12000,15000,12000,12000,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,1.0,0.115908,1.0,6,0.0336524672165942,False
920,90000,2,1,2,23,0,0,0,0,0,0,22109,25011,29230,32747,38217,43744,6000,5000,4000,6000,8000,4000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.35381111111111113,-0.048035,1.0,6,0.17272241937003424,False
921,260000,2,1,2,33,1,-2,-2,-2,-1,-1,0,0,0,0,1980,2500,0,0,0,1980,2500,0,0,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0028717948717948715,-0.002026,0.8333333333333334,0,1.0,False
922,50000,2,1,2,24,0,0,0,2,0,0,27245,28300,31900,31090,31837,32555,1800,4400,0,1400,1400,1400,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.6097566666666666,-0.020772,0.8333333333333334,3,0.05685328027027175,False
923,110000,1,1,1,40,0,0,0,0,0,0,8481,13066,17638,22204,26784,31352,4980,5124,5256,5416,5552,5742,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.18109848484848484,-0.041578,1.0,6,0.26831206860489437,False
924,20000,2,1,2,24,-1,-1,2,-1,0,-1,1371,796,398,796,398,716,796,0,796,0,716,12111,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.03729166666666667,0.005816,0.8333333333333334,2,2.0,True
925,30000,2,2,2,24,0,0,0,0,0,0,27391,28412,28575,28925,24159,0,1767,1700,1010,1141,0,0,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.7636777777777778,0.142251,1.0,6,0.040869476655366575,False
926,180000,1,1,2,27,-2,-1,2,2,-2,-2,11392,14688,14040,13440,13440,13080,3500,0,0,0,0,0,1,2,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.07414814814814814,-0.00065,0.6666666666666666,2,0.043706293706293704,False
927,20000,1,2,1,46,0,0,0,0,0,0,5902,6767,8145,8153,8324,8490,1122,1500,291,302,304,319,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.38150833333333334,-0.02517,1.0,6,0.08383390489504379,False
928,50000,2,2,2,22,0,0,0,0,0,0,50342,50482,49217,40882,20258,20303,1896,1656,1750,717,753,1000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.7716133333333333,0.142401,1.0,6,0.03357467470753918,False
929,180000,2,1,2,36,-2,-2,-2,-2,-2,-2,10737,21197,11936,40420,9210,17795,21197,11936,40420,9210,17795,6915,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.10305092592592593,-0.004415,1.0,6,0.9656588346286895,False
930,200000,1,1,1,34,-2,-2,-2,-2,-2,-2,1242,4006,941,2357,2945,1143,4034,945,2366,2947,1143,744,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.010528333333333332,0.000323,1.0,6,0.9639860693367105,False
931,260000,2,2,2,24,0,0,0,0,0,0,68411,60386,48663,50998,53835,56728,2500,4000,4000,3835,3805,3000,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.21732115384615386,0.008322,1.0,6,0.06235601924364567,False
932,320000,1,1,1,60,-1,-1,-1,-1,0,-1,9955,3465,84421,886,11741,4317,3465,84440,886,11533,4317,52466,1,0,risk_tier_low,cohort_age_60_plus,limit_200K_500K,0.059783854166666664,0.007759,1.0,6,1.3687067125495491,False
933,160000,2,2,2,29,2,2,-1,-1,-1,-1,1989,-8,866,0,892,0,0,874,0,892,0,594,1,2,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.0038947916666666666,0.001448,0.6666666666666666,0,0.631184808772399,False
934,30000,1,2,2,32,2,0,0,2,2,2,7851,9065,11595,11112,12923,12566,1500,3000,0,2000,0,1000,1,4,risk_tier_high,cohort_age_30_39,limit_below_50K,0.36173333333333335,-0.033015,0.3333333333333333,0,0.11518614080353852,False
935,50000,2,2,1,36,0,0,0,0,0,0,16906,17645,18478,10279,10646,10776,1314,1147,348,512,435,190,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.2824333333333333,0.034198,1.0,6,0.04657146229198631,False
936,50000,1,2,2,30,0,0,0,0,-2,-2,21062,6495,2207,0,0,0,2000,1000,0,0,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.09921333333333333,0.072573,1.0,6,0.10079290417954576,False
937,90000,2,2,2,29,0,0,0,0,0,0,47585,52084,53817,54818,55985,57398,10000,2600,2500,2200,2500,3000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.5957166666666667,-0.019609,1.0,6,0.07087634874893918,False
938,240000,1,1,2,34,1,2,-1,-1,0,-1,11874,5979,6938,41858,10416,1711,0,6938,41877,0,1711,27162,0,2,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.054705555555555556,0.000308,0.6666666666666666,0,0.9861886869097187,False
939,180000,2,2,1,32,1,2,2,2,0,0,15548,15009,17752,17172,18732,23389,0,3000,0,2000,5000,2000,1,4,risk_tier_high,cohort_age_30_39,limit_100K_200K,0.09963148148148149,-0.007904,0.3333333333333333,0,0.11152209066745972,False
940,200000,2,2,1,32,-1,-1,-1,-1,-1,-1,5150,10190,10190,10190,10594,11193,10190,10190,10190,10594,11193,10190,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.0479225,-0.00449,1.0,6,1.087641504512494,False
941,50000,2,1,2,25,0,0,0,0,0,2,42543,34629,27095,18538,20100,19630,1900,1428,600,3000,0,1000,0,1,risk_tier_medium,cohort_age_20_29,limit_50K_100K,0.5417833333333334,0.095262,0.8333333333333334,5,0.04877718645214877,False
942,50000,1,2,1,44,-1,-1,-1,-1,-1,-1,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.02522,0.0,1.0,6,1.0,False
943,330000,2,1,1,37,-1,-1,-1,-1,0,-1,4785,3403,0,5882,5882,1013,3523,0,5882,0,1013,0,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.010588383838383838,0.00048,1.0,6,0.496923443834963,False
944,80000,2,2,2,24,2,2,5,5,4,3,1200,1200,1200,1200,600,300,0,0,0,0,0,0,1,6,risk_tier_high,cohort_age_20_29,limit_50K_100K,0.011875,0.00225,0.0,0,0.0,True
945,50000,2,2,2,23,-2,-2,-2,-2,-2,-2,3779,3944,2118,2259,3527,1100,3955,2124,2266,3638,1303,0,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.05575666666666667,0.008289,1.0,6,0.7942846894242841,False
946,360000,2,1,2,29,0,0,-1,-1,-1,-1,15854,8174,1004,1004,646,3508,1000,1004,1004,646,3508,0,0,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.013976851851851853,0.006692,1.0,6,0.2372308711493872,False
947,240000,2,2,1,37,0,0,0,0,0,0,219099,217058,187841,186140,191678,191816,8131,8123,6700,10000,7700,6000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.828911111111111,0.025507,1.0,6,0.03908574837135734,False
948,50000,1,2,1,59,0,0,0,0,0,0,47069,48479,49520,18990,19539,19791,2169,2210,680,855,726,687,0,0,risk_tier_low,cohort_age_50_59,limit_50K_100K,0.67796,0.144994,1.0,6,0.03602474088933467,False
949,470000,1,2,2,33,0,0,0,0,0,0,190258,181207,120318,129281,113437,164377,40012,10020,40069,25005,100000,51305,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.31875106382978724,0.019681,1.0,6,0.2963817114224622,False
950,160000,2,3,1,51,-1,2,-1,-1,-1,-1,2000,1000,2125,2125,1000,2125,0,2125,2125,1000,2125,23250,0,1,risk_tier_medium,cohort_age_50_59,limit_100K_200K,0.010807291666666666,-0.000112,0.8333333333333334,1,2.0,True
951,30000,1,1,1,27,-1,0,0,0,0,-2,12897,13484,6655,6618,0,0,2011,2211,2101,148,0,0,1,0,risk_tier_low,cohort_age_20_29,limit_below_50K,0.2203,0.099975,1.0,6,0.16318656377666818,False
952,80000,2,2,1,32,0,0,0,0,0,0,81074,78262,76163,76813,77511,79069,3700,3400,2900,2900,2841,3100,0,0,risk_tier_low,cohort_age_30_39,limit_50K_100K,0.9768583333333334,0.004153,1.0,6,0.040181960877984695,False
953,500000,2,3,2,42,-2,-1,-1,0,0,0,10889,26146,104279,103945,101945,90193,29987,104279,2085,1130,45551,0,0,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.145799,-0.035633,1.0,6,0.4184573739646134,False
954,180000,1,2,2,39,-1,-1,-1,-1,-1,0,3135,2822,1938,5818,2628,2628,2833,2015,5818,2628,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.01756388888888889,-0.000121,1.0,6,0.7008276661922084,False
955,110000,2,2,1,46,-1,-1,-1,-1,-1,0,2410,2151,2161,1719,107591,107940,2151,2161,1719,107591,5000,3500,0,0,risk_tier_low,cohort_age_40_49,limit_100K_200K,0.3393515151515151,-0.219098,1.0,6,0.5452556569571196,False
956,160000,1,1,1,41,0,-1,0,0,2,2,117126,11222,15513,18087,17499,19939,15315,15000,3000,0,3000,0,0,2,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.20769375,0.082952,0.6666666666666666,4,0.18213415184616774,False
957,210000,2,2,2,30,0,0,0,0,0,0,21780,20974,18652,13464,109722,105573,1325,1074,1000,99000,3745,4000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.23028968253968254,-0.09252,1.0,6,0.37959092240621717,False
958,200000,2,1,1,34,-1,0,0,-1,0,-1,6206,6723,7545,362,181,488,1120,1024,362,0,488,300,1,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.017920833333333334,0.007914,1.0,6,0.15317368053940944,False
959,350000,1,1,2,35,-1,-1,-1,0,0,0,4439,33720,14283,16426,10833,2261,33891,16267,4027,234,1565,26346,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.03902952380952381,0.006319,1.0,6,1.0044898855567215,False
960,250000,1,1,2,41,-1,-1,-1,0,-1,-1,1338,-24,8324,5872,23020,2367,0,8348,0,23020,2367,3117,1,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.027264666666666666,-0.008209,1.0,6,0.9010929897058464,False
961,380000,1,1,2,43,1,2,2,-2,-2,-2,8201,7882,-2,-2,-2,-2,39,0,0,0,0,0,1,3,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.007050438596491228,0.004862,0.5,0,0.002426127527216174,False
962,30000,1,2,2,47,-1,-1,-1,-1,0,-1,396,396,396,792,396,772,396,396,792,0,772,0,0,0,risk_tier_low,cohort_age_40_49,limit_below_50K,0.017488888888888887,-0.002168,1.0,6,0.7484116899618806,False
963,200000,1,2,2,31,0,0,0,0,0,0,33781,35879,26043,27497,29082,31647,3000,2000,2000,2000,3000,4000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.15327416666666666,0.00423,1.0,6,0.08699008856678392,False
964,30000,1,2,2,30,-1,0,0,0,0,0,27826,28672,29622,30271,24536,22913,1600,1500,1000,1000,1000,1000,0,0,risk_tier_low,cohort_age_30_39,limit_below_50K,0.9102222222222223,0.034594,1.0,6,0.0433349609375,False
965,50000,1,2,2,24,0,0,-1,-1,0,0,14937,12171,3847,11117,6479,6187,3027,3858,11139,3009,3016,3008,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.18246,0.030603,1.0,6,0.49430012057437245,False
966,500000,1,1,1,36,0,0,0,0,0,0,294827,292920,291760,288024,274632,266669,20007,20026,20020,10017,15024,10002,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.5696106666666666,0.011394,1.0,6,0.055649706934327074,False
967,30000,1,1,2,28,1,-2,-1,-1,-1,-2,0,0,1310,816,0,0,0,1310,816,0,0,0,0,1,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.01181111111111111,0.00047,0.8333333333333334,0,1.0,False
968,220000,2,1,1,36,-1,-1,0,-1,-1,-1,996,4102,4111,1057,990,1324,4102,1111,1057,990,1324,1039,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.00953030303030303,0.001396,1.0,6,0.7649443561208267,False
969,20000,2,2,1,27,0,0,0,-1,0,0,42784,41009,44267,47149,48497,14774,3000,5000,10000,3011,2011,2011,0,0,risk_tier_low,cohort_age_20_29,limit_below_50K,1.0,0.163863,1.0,6,0.1049689701442469,False
970,180000,2,2,1,32,0,0,0,0,-1,-1,74189,30670,6428,4618,2708,54024,2000,1000,0,2708,54024,2000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.15984907407407406,0.029607,1.0,6,0.35758267347092454,False
971,300000,1,1,1,42,-1,0,0,-1,0,0,11973,61834,25145,37666,19453,10492,20979,5000,37676,8808,2000,2709,1,0,risk_tier_low,cohort_age_40_49,limit_200K_500K,0.092535,0.011622,1.0,6,0.4633201851551665,False
972,130000,2,2,1,33,0,0,0,0,0,0,133461,133393,132211,101807,101083,101597,7010,6657,3899,3952,3900,4000,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.9019897435897436,0.063001,1.0,6,0.04181354043482216,False
973,180000,2,3,1,39,2,2,2,2,2,0,10159,12689,12183,13979,13621,14809,2710,0,2000,0,2000,2000,1,5,risk_tier_high,cohort_age_30_39,limit_100K_200K,0.0717037037037037,-0.004419,0.16666666666666666,0,0.11247417355371901,False
974,150000,2,1,3,30,-2,-2,-2,-2,-2,-2,50,6527,2168,-7,1373,-1,8589,2500,0,1380,0,2050,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.011233333333333333,0.003408,1.0,6,1.436102868447082,False
975,140000,1,2,1,30,0,0,0,0,0,0,134203,127319,107496,69218,70702,72267,5000,3500,2700,2600,2742,2700,1,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.6919107142857143,0.105675,1.0,6,0.033107079257748986,False
976,50000,2,2,2,22,0,0,0,0,0,0,49609,61162,31485,15281,18031,18233,2100,2000,4000,3000,1500,1000,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.6460033333333334,0.172844,1.0,6,0.07017507649599332,False
977,20000,1,2,2,25,1,2,2,0,0,0,6174,7543,7255,3887,5887,0,2000,28,0,2000,0,0,1,3,risk_tier_medium,cohort_age_20_29,limit_below_50K,0.25621666666666665,0.056009,0.5,0,0.1310089117283549,False
978,180000,1,1,2,28,-1,-1,-1,-1,-1,-1,666,662,-4,55566,1056,390,662,0,61411,1056,0,1998,0,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.054014814814814814,-0.008789,1.0,6,1.1164118211738892,False
979,180000,1,2,2,26,0,0,0,0,0,0,5591,6619,10574,7733,6794,5487,1126,4081,240,504,169,62,1,0,risk_tier_low,cohort_age_20_29,limit_100K_200K,0.039627777777777776,0.00045,1.0,6,0.14444600214963316,False
980,150000,2,3,1,54,-1,0,0,0,2,0,148747,145231,145341,153833,151194,145738,5500,5500,11000,0,6000,5215,0,1,risk_tier_medium,cohort_age_50_59,limit_100K_200K,0.9889822222222223,-0.002159,0.8333333333333334,4,0.037316702693228954,False
981,70000,2,1,2,24,0,0,0,0,0,0,63903,65248,62958,64209,59482,60883,3000,2190,2201,2181,2413,1952,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.8968642857142857,0.012713,1.0,6,0.03699928056217031,False
982,30000,1,2,2,29,8,7,6,5,4,3,34423,33952,33165,32391,31332,30558,0,0,0,0,0,0,0,6,risk_tier_high,cohort_age_20_29,limit_below_50K,1.0,0.026628,0.0,0,0.0,True
983,500000,1,1,2,36,-2,-2,-2,-2,-2,-2,45106,81264,18122,27229,21462,27911,81690,18225,27365,21570,28050,17397,1,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.073698,0.014644,1.0,6,0.8787981582494324,False
984,60000,1,3,1,49,0,0,0,0,0,0,44801,41545,40649,40843,40612,40656,3000,4506,2500,1800,4200,2500,0,0,risk_tier_low,cohort_age_40_49,limit_50K_100K,0.691961111111111,0.01111,1.0,6,0.07428965982352893,False
985,50000,2,1,2,23,-2,-2,-2,-2,-2,-2,49860,50187,50022,20114,18777,18273,2500,1289,917,1315,5042,2512,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.6907766666666667,0.161185,1.0,6,0.06550597636476815,False
986,130000,1,3,2,43,1,-1,-1,-2,-1,-1,1018,6377,-2,935,4985,1212,6433,2,937,4990,1215,9546,1,1,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.018621794871794873,0.000499,0.8333333333333334,0,1.591944922547332,False
987,260000,2,2,1,33,-2,-2,-2,-1,-1,0,134736,135593,120909,102524,40157,40805,6067,10000,3000,40157,1466,2000,0,0,risk_tier_low,cohort_age_30_39,limit_200K_500K,0.3684128205128205,0.085093,1.0,6,0.1090784446099345,False
988,380000,1,3,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,risk_tier_low,cohort_age_50_59,limit_200K_500K,0.0,0.0,1.0,6,1.0,False
989,360000,2,2,2,25,2,2,2,2,2,2,286732,290690,284059,294308,297916,279503,10792,0,15000,5800,0,126685,0,6,risk_tier_high,cohort_age_20_29,limit_200K_500K,0.8024111111111111,0.000335,0.0,0,0.0913202570031987,True
990,50000,1,3,1,54,1,2,2,0,0,0,62847,60885,56828,55419,54054,53143,2100,0,2000,2000,2455,4000,0,3,risk_tier_medium,cohort_age_50_59,limit_50K_100K,1.0,0.040241,0.5,0,0.03658472620462969,False
991,50000,2,3,1,39,0,0,2,-1,0,0,58300,59727,142,29886,30510,31276,7876,161,74354,927,1089,9100,0,1,risk_tier_medium,cohort_age_30_39,limit_50K_100K,0.69947,0.110301,0.8333333333333334,2,0.44560881810513675,False
992,260000,2,1,1,44,-1,2,2,-1,-1,-2,1215,856,291,803,98,431,0,291,803,98,431,1104,1,2,risk_tier_medium,cohort_age_40_49,limit_200K_500K,0.0023679487179487178,0.000624,0.6666666666666666,1,0.7382241472658365,False
993,80000,2,2,2,27,0,0,0,0,0,0,57376,58649,59873,61077,62394,63655,2200,2200,2200,2300,2300,2600,0,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.7563,-0.015655,1.0,6,0.03801401560227423,False
994,360000,2,1,2,25,0,0,0,0,0,-2,279846,169426,68810,12800,0,0,7004,1793,2757,0,0,0,1,0,risk_tier_low,cohort_age_20_29,limit_200K_500K,0.2457787037037037,0.155835,1.0,6,0.02176378178201559,False
995,290000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_20_29,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
996,200000,1,1,2,39,-2,-2,-2,-2,-2,-2,-200,-200,-200,0,60800,0,0,0,200,60800,0,0,0,0,risk_tier_low,cohort_age_30_39,limit_100K_200K,0.05016666666666667,-0.026314,1.0,6,1.0132890365448506,False
997,140000,1,1,1,45,0,0,0,0,2,2,39716,40799,41853,44452,45433,46383,1600,1600,3169,1700,1700,1495,0,2,risk_tier_medium,cohort_age_40_49,limit_100K_200K,0.3079,-0.010171,0.6666666666666666,4,0.04355155508127252,False
998,360000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,risk_tier_medium,cohort_age_30_39,limit_200K_500K,0.0,0.0,0.8333333333333334,0,1.0,False
999,50000,2,2,2,23,-1,-1,-1,0,-1,-1,780,0,780,390,390,500,0,780,0,390,500,18300,1,0,risk_tier_low,cohort_age_20_29,limit_50K_100K,0.009466666666666667,0.000354,1.0,6,2.0,True
1000,120000,1,2,2,25,2,2,0,0,0,0,113348,110119,111700,83858,86434,88802,0,5000,3158,3934,3802,2000,0,2,risk_tier_medium,cohort_age_20_29,limit_100K_200K,0.8253625,0.052768,0.6666666666666666,0,0.030111348380593712,False
